@RELATION FEATURES_RUNSTATUS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ALL {ok, timeout, memout, not_applicable, crash, other}

@DATA
sat/f1000.cnf,1,ok
sat/mulhs064.cnf,1,ok
sat/test_v7_r12_vr10_c1_s18160.smt2-cvc4.cnf,1,ok
sat/snw_17_9_CCSpreOptEncpre.cnf,1,ok
sat/ACG-20-10p0.cnf,1,ok
sat/sokoban-p17.sas.ex.11.cnf,1,ok
sat/velev-pipe-oun-1.1-05.cnf,1,ok
sat/E02F22.cnf,1,ok
sat/sokoban-p20.sas.cr.39.cnf,1,ok
sat/velev-vliw-uns-2.0-uq5.cnf,1,ok
sat/aes_64_3_keyfind_1.cnf,1,ok
sat/newton.2.3.i.smt2-cvc4.cnf,1,ok
sat/ctl_3791_556_unsat.cnf,1,ok
sat/Sz512_15128_0.smt2-stp212.cnf,1,ok
sat/sokoban-p20.sas.cr.23.cnf,1,ok
sat/safe-30-h29-unsat.cnf,1,ok
sat/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,1,ok
sat/modgen-n200-m90860q08c40-18972.cnf,1,ok
sat/modgen-n200-m90860q08c40-6336.cnf,1,ok
sat/sokoban-p09.sas.cr.25.cnf,1,ok
sat/snw_13_8_pre.cnf,1,ok
sat/rpoc_xits_14_UNKNOWN.cnf,1,ok
sat/sortnet-8-ipc5-h18-unsat.cnf,1,ok
sat/ak128boothbg2btisc.cnf,1,ok
sat/li-exam-62.cnf,1,ok
sat/test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,1,ok
sat/li-test4-98.cnf,1,ok
sat/Sz512_15128_1.smt2-cvc4.cnf,1,ok
sat/ak128modbtbg2msisc.cnf,1,ok
sat/slp-synthesis-aes-top23.cnf,1,ok
sat/newton.2.2.i.smt2-cvc4.cnf,1,ok
sat/snw_13_9_preOptEncpre.cnf,1,ok
sat/maxxororand032.cnf,1,ok
sat/snw_16_9_Encpre.cnf,1,ok
sat/modgen-n200-m90860q08c40-1876.cnf,1,ok
sat/eq.atree.braun.13.unsat.cnf,1,ok
sat/modgen-n200-m90860q08c40-1434.cnf,1,ok
sat/barman-pfile06-022.sas.ex.7.cnf,1,ok
sat/UTI-20-10p1.cnf,1,ok
sat/modgen-n200-m90860q08c40-14424.cnf,1,ok
sat/mizh-md5-47-3.cnf,1,ok
sat/partial-10-19-s.cnf,1,ok
sat/UCG-20-5p1.cnf,1,ok
sat/hitag2-8-60-0-0xb2021557d918860-94.cnf,1,ok
sat/partial-5-11-u.cnf,1,ok
sat/test_v7_r17_vr10_c1_s3680.smt2-stp212.cnf,1,ok
sat/g250.29.cnf,1,ok
sat/rpoc_xits_11_UNKNOWN.cnf,1,ok
sat/ibm-2002-23r-k90.cnf,1,ok
sat/snw_16_8_pre.cnf,1,ok
sat/UR-15-10p0.cnf,1,ok
sat/Sz512_15127_1.smt2-stp212.cnf,1,ok
sat/modgen-n200-m90860q08c40-14808.cnf,1,ok
sat/par32-3-c.cnf,1,ok
sat/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,ok
sat/ak032diagodiagoisc.cnf,1,ok
sat/safe027_pso.opt_true-unreach-call.i-cbmc-u2.cnf,1,ok
sat/modgen-n200-m90860q08c40-25297.cnf,1,ok
sat/modgen-n200-m90860q08c40-1006.cnf,1,ok
sat/arcfour_initialPermutation_6_14.cnf,1,ok
sat/ablmulub16x4o.cnf,1,ok
sat/ak064simpbbg2btaig.cnf,1,ok
sat/Sz512_15127_3.smt2-cvc4.cnf,1,ok
sat/partial-5-17-u.cnf,1,ok
sat/par32-1-c.cnf,1,ok
sat/div2.c.20.smt2-stp212.cnf,1,ok
sat/AProVE07-25.cnf,1,ok
sat/cube-11-h13-unsat.cnf,1,ok
sat/snw_13_9_preOpt_pre.cnf,1,ok
sat/sokoban-p04.sas.ex.13.cnf,1,ok
sat/newton.2.3.i.smt2-stp212.cnf,1,ok
sat/Sz1024_34824.smt2-stp212.cnf,1,ok
sat/newton.5.1.i.smt2-cvc4.cnf,1,ok
sat/li-exam-63.cnf,1,ok
sat/li-test4-99.cnf,1,ok
sat/sokoban-p20.sas.ex.17.cnf,1,ok
sat/snw_13_9_CCSpre.cnf,1,ok
sat/sokoban-p16.sas.ex.17.cnf,1,ok
sat/abb313GPIA-9-c.used-as.sat04-317.cnf,1,ok
sat/barman-pfile07-027.sas.cr.37.cnf,1,ok
sat/aes_32_5_keyfind_1.cnf,1,ok
sat/UTI-20-5p1.cnf,1,ok
sat/sokoban-p20.sas.cr.35.cnf,1,ok
sat/add_01_1000_4.smt2-cvc4.cnf,1,ok
sat/modgen-n200-m90860q08c40-22556.cnf,1,ok
sat/modgen-n200-m90860q08c40-18788.cnf,1,ok
sat/modgen-n200-m90860q08c40-11953.cnf,1,ok
sat/smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,1,ok
sat/sin2.c.2.smt2-cvc4.cnf,1,ok
sat/snw_16_9_CCSpreOptpre.cnf,1,ok
sat/modgen-n200-m90860q08c40-21438.cnf,1,ok
sat/ak064diagodiagoisc.cnf,1,ok
