@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
sat/10-3-13.cnf.bz2,1,abcdsat_r18,641.1024051,ok
sat/10-3-13.cnf.bz2,1,CaDiCaL,5001.009824,timeout
sat/10-3-13.cnf.bz2,1,Candy,5001.00951,timeout
sat/10-3-13.cnf.bz2,1,cms55-main-all4fixed,2709.617786,ok
sat/10-3-13.cnf.bz2,1,COMiniSatPS_Pulsar_drup,5001.010031,timeout
sat/10-3-13.cnf.bz2,1,expGlucose,5001.009161,timeout
sat/10-3-13.cnf.bz2,1,expMC_LRB_VSIDS_Switch,5000.774586,timeout
sat/10-3-13.cnf.bz2,1,expMC_LRB_VSIDS_Switch_2500,1799.760677,ok
sat/10-3-13.cnf.bz2,1,expMC_VSIDS_LRB_Switch_2500,5000.168122,timeout
sat/10-3-13.cnf.bz2,1,GHackCOMSPS_drup,5001.010872,timeout
sat/10-3-13.cnf.bz2,1,glu_mix,5001.009941,timeout
sat/10-3-13.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5001.008353,timeout
sat/10-3-13.cnf.bz2,1,glucose-3.0_PADC_10,5001.009864,timeout
sat/10-3-13.cnf.bz2,1,glucose-3.0_PADC_3,5001.009259,timeout
sat/10-3-13.cnf.bz2,1,glucose3.0,5001.009499,timeout
sat/10-3-13.cnf.bz2,1,glucose4.2.1,5001.010223,timeout
sat/10-3-13.cnf.bz2,1,gluHack,5001.00956,timeout
sat/10-3-13.cnf.bz2,1,inIDGlucose,5000.796941,timeout
sat/10-3-13.cnf.bz2,1,Lingeling,5001.009658,timeout
sat/10-3-13.cnf.bz2,1,Maple_CM,5001.009319,timeout
sat/10-3-13.cnf.bz2,1,Maple_CM_Dist,5001.008094,timeout
sat/10-3-13.cnf.bz2,1,Maple_CM_ordUIP,5001.009204,timeout
sat/10-3-13.cnf.bz2,1,Maple_CM_ordUIP+,5001.00741,timeout
sat/10-3-13.cnf.bz2,1,Maple_LCM_M1,5000.578051,timeout
sat/10-3-13.cnf.bz2,1,Maple_LCM_Scavel_200_fix2,2581.476053,ok
sat/10-3-13.cnf.bz2,1,Maple_LCM_Scavel_fix2,5000.709091,timeout
sat/10-3-13.cnf.bz2,1,Maple_LCM+BCrestart,5000.765803,timeout
sat/10-3-13.cnf.bz2,1,Maple_LCM+BCrestart_M1,5000.852432,timeout
sat/10-3-13.cnf.bz2,1,MapleCOMSPS_CHB_VSIDS_drup,5000.533126,timeout
sat/10-3-13.cnf.bz2,1,MapleCOMSPS_LRB_VSIDS_2_fix,3451.663835,ok
sat/10-3-13.cnf.bz2,1,MapleCOMSPS_LRB_VSIDS_drup,5000.751084,timeout
sat/10-3-13.cnf.bz2,1,MapleLCMDistChronoBT,5001.009295,timeout
sat/10-3-13.cnf.bz2,1,Minisat-v2.2.0-106-ge2dd095,5000.034513,timeout
sat/10-3-13.cnf.bz2,1,Riss7.1-fix,5001.009075,timeout
