@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus {ok,timeout,memout,not_applicable,crash,other}

@data
sat/10-3-13.cnf.bz2,1,GHackCOMSPS_drup,5001.010872,timeout
sat/10-3-13.cnf.bz2,1,glu_mix,5001.009941,timeout
sat/10-3-13.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5001.008353,timeout
sat/10-3-13.cnf.bz2,1,glucose.3.0_PADC_10,5001.009864,timeout
sat/10-3-13.cnf.bz2,1,glucose.3.0_PADC_3,5001.009259,timeout
sat/10-3-13.cnf.bz2,1,glucose3.0,5001.009499,timeout
sat/10-3-13.cnf.bz2,1,gluHack,5001.00956,timeout
sat/10-3-13.cnf.bz2,1,inIDGlucose,5000.796941,timeout
sat/10-4-10.cnf.bz2,1,GHackCOMSPS_drup,5000.337448,timeout
sat/10-4-10.cnf.bz2,1,glu_mix,5001.009025,timeout
sat/10-4-10.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5001.008278,timeout
sat/10-4-10.cnf.bz2,1,glucose.3.0_PADC_10,5001.008669,timeout
sat/10-4-10.cnf.bz2,1,glucose.3.0_PADC_3,5001.009923,timeout
sat/10-4-10.cnf.bz2,1,glucose3.0,5001.009105,timeout
sat/10-4-10.cnf.bz2,1,gluHack,5001.008593,timeout
sat/10-4-10.cnf.bz2,1,inIDGlucose,5001.008093,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,GHackCOMSPS_drup,5000.340843,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,glu_mix,5001.009042,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5001.009744,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,glucose.3.0_PADC_10,5000.270102,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,glucose.3.0_PADC_3,5001.008308,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,glucose3.0,5001.00909,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,gluHack,5000.930603,timeout
sat/1mod8.rules.7-7.cnf.bz2,1,inIDGlucose,5000.624598,timeout
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5000.421446,timeout
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,glu_mix,1001.539583,ok
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5000.870646,timeout
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,5000.805652,timeout
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_3,5001.009975,timeout
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,glucose3.0,5000.167341,timeout
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,gluHack,5000.352582,timeout
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,inIDGlucose,5001.008134,timeout
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5000.146433,timeout
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,glu_mix,5001.009414,timeout
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5001.009833,timeout
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,1108.219597,ok
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_3,5000.689849,timeout
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,glucose3.0,5000.285951,timeout
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,gluHack,5000.754335,timeout
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,inIDGlucose,5001.007376,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5000.182113,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,glu_mix,5000.476916,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5000.683456,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,5000.882464,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_3,5000.419785,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,glucose3.0,5001.01092,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,gluHack,5000.481975,timeout
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,inIDGlucose,5000.760008,timeout
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5000.416477,timeout
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,glu_mix,2956.25714,ok
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5001.011264,timeout
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,242.12085,ok
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_3,5000.041247,timeout
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,glucose3.0,5000.04899,timeout
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,gluHack,5000.944808,timeout
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,inIDGlucose,5000.560926,timeout
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5000.638274,timeout
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,glu_mix,4581.321195,ok
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5000.517627,timeout
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,5000.757178,timeout
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_3,5000.156189,timeout
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,glucose3.0,5001.009112,timeout
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,gluHack,5001.009173,timeout
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,inIDGlucose,5000.964313,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5001.007968,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,glu_mix,5001.008615,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5001.010345,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,5000.219638,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_3,5001.009069,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,glucose3.0,5000.826191,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,gluHack,5001.008686,timeout
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,inIDGlucose,2878.572556,ok
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5001.007933,timeout
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,glu_mix,5001.008989,timeout
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5000.807936,timeout
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,5001.009054,timeout
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_3,5001.00968,timeout
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,glucose3.0,5000.653519,timeout
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,gluHack,5001.009746,timeout
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,inIDGlucose,5000.866447,timeout
sat/20180321_140833987_p_cnf_320_1120.cnf.bz2,1,GHackCOMSPS_drup,5000.208654,timeout
sat/20180321_140833987_p_cnf_320_1120.cnf.bz2,1,glu_mix,5000.109419,timeout
sat/20180321_140833987_p_cnf_320_1120.cnf.bz2,1,Glucose_Hack_Kiel_fastBVE,5000.727513,timeout
sat/20180321_140833987_p_cnf_320_1120.cnf.bz2,1,glucose.3.0_PADC_10,5001.008585,timeout
