@relation FEATURE_RUNSTATUSSAT12-ALL

@attribute instance_id string
@attribute repetition numeric
@attribute KLB {ok,timeout,memout,presolved,crash,other,unknown}
@attribute cl {ok,timeout,memout,presolved,crash,other,unknown}
@attribute lobjois {ok,timeout,memout,presolved,crash,other,unknown}
@attribute DIAMETER {ok,timeout,memout,presolved,crash,other,unknown}
@attribute CG {ok,timeout,memout,presolved,crash,other,unknown}
@attribute Pre {ok,timeout,memout,presolved,crash,other,unknown}
@attribute sp {ok,timeout,memout,presolved,crash,other,unknown}
@attribute ls_gsat {ok,timeout,memout,presolved,crash,other,unknown}
@attribute Basic {ok,timeout,memout,presolved,crash,other,unknown}
@attribute ls_saps {ok,timeout,memout,presolved,crash,other,unknown}

@data
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S421554531-04.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S986324446-009.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_RACE2008/velev-vliw-uns-4.0-9.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S2080625895-070.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1912540524-08.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-17-s.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_RACE2008/fuhs-aprove-15.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-ss-8.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_Competition2009/CRAFTED/edgematching/all/em_14_7_3_all.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1394036608-091.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1802626390-033.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1645769281-097.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-9.cnf,1,ok,ok,ok,ok,crash,ok,ok,ok,ok,ok
SAT_Competition2007/crafted/Hard/contest02/ezfact64_5.sat05-452.reshuffled-07.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1212545732-02.UNSAT.shuffled.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S926207202-053-UNKNOWN.cnf,1,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok
