@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
eval2012r2/C880.blif_0.10_0.20_0_0_out_exact,1,4
eval2012r2/ev-pr-6x6-5-5-0-1-2-lg,1,3
eval2012r2/lights3_035_0_051,1,6
eval2012r2/s1269_d9_s,1,9
eval2012r2/ev-pr-4x4-11-3-0-0-1-s,1,10
eval2012r2/filesys_cdfs_namesup.c,1,4
eval2012r2/uclid-pipe3b,1,2
eval2012r2/ev-pr-8x8-9-7-0-1-2-lg,1,7
eval2012r2/tlc03-nonuniform-depth-82,1,10
eval2012r2/b21_C_3_206,1,7
eval2012r2/ii8a3-90,1,6
eval2012r2/s820_d7_s,1,2
eval2012r2/C5315.blif_0.10_1.00_0_0_inp_exact,1,2
eval2012r2/uclid-pipe2,1,6
eval2012r2/C6288.blif_0.10_0.20_0_0_out_exact,1,5
eval2012r2/C880.blif_0.10_0.20_0_1_inp_exact,1,2
eval2012r2/s1269_d8_s,1,6
eval2012r2/k_branch_n-21,1,8
eval2012r2/adder-10-sat,1,10
eval2012r2/k_ph_p-17,1,8
eval2012r2/C6288.blif_0.10_0.20_0_1_inp_exact,1,9
eval2012r2/ev-pr-4x4-7-3-0-0-1-s,1,2
eval2012r2/s820_d6_s,1,6
eval2012r2/lights3_021_0_013,1,5
eval2012r2/c4_Debug_s3_f1_e1_v3,1,9
eval2012r2/b14_C_3_105,1,5
eval2012r2/ev-pr-6x6-15-5-0-1-2-lg,1,6
eval2012r2/tlc02-uniform-depth-168,1,1
eval2012r2/ev-pr-8x8-5-7-0-1-2-lg,1,5
eval2012r2/k_branch_p-10,1,10
eval2012r2/audio_ddksynth_voice.cpp,1,1
eval2012r2/biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-009,1,6
eval2012r2/cube_c9_par---10_,1,10
eval2012r2/s298_d24_u,1,7
eval2012r2/ring_r6_ser--opt-17_,1,2
eval2012r2/ev-pr-4x4-9-3-0-0-1-lg,1,9
eval2012r2/sortnetsort10.AE.stepl.010,1,6
eval2012r2/filesys_fastfat_easup.c,1,4
eval2012r2/lights3_035_0_002,1,2
eval2012r2/k_ph_n-18,1,10
eval2012r2/s38584_3_238,1,1
eval2012r2/test4_quant_squaring4,1,1
eval2012r2/Umbrella_tbm_25.tex.module.000099,1,2
eval2012r2/adder-12-sat,1,3
eval2012r2/s298_d22_u,1,9
eval2012r2/b22_PR_8_20,1,7
eval2012r2/incrementer-enc03-uniform-depth-24,1,7
eval2012r2/stmt17_94_98,1,1
eval2012r2/Core1108_tbm_09.tex.moduleQ3.2S.000010,1,4
eval2012r2/vis.prodcell.23.E-f4,1,3
eval2012r2/counter_r_8,1,6
eval2012r2/adder-12-unsat,1,9
eval2012r2/C5315.blif_0.10_0.20_0_1_inp_exact,1,4
eval2012r2/C6288.blif_0.10_1.00_0_1_out_exact,1,9
eval2012r2/stmt27_149_224,1,10
eval2012r2/s298_d21_u,1,1
eval2012r2/lut4_AND_f1,1,5
eval2012r2/test2_quant_squaring2,1,2
eval2012r2/C5315.blif_0.10_0.20_0_0_out_exact,1,9
eval2012r2/C6288.blif_0.10_1.00_0_0_inp_exact,1,2
eval2012r2/ev-pr-4x4-17-3-0-0-1-s,1,2
eval2012r2/s510_d3_s,1,9
eval2012r2/C880.blif_0.10_1.00_0_0_inp_exact,1,1
eval2012r2/cube_c5_ser--opt-15_,1,1
eval2012r2/test1_quant_squaring3,1,9
eval2012r2/cache-coherence-2-fixpoint-5,1,8
eval2012r2/AR-fixpoint-2,1,9
eval2012r2/Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,3
eval2012r2/s1269_d10_s,1,3
eval2012r2/C5315.blif_0.10_1.00_0_0_out_exact,1,1
eval2012r2/c2_Debug_s5_f1_e1_v3,1,8
eval2012r2/biu.mv.xl_ao.bb-b001-p010-MIF05-c07.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-004,1,6
eval2012r2/b20_PR_5_10,1,5
eval2012r2/c1_BMC_p1_k8,1,3
eval2012r2/s713_d4_s,1,9
eval2012r2/irst.dme4.B-d4,1,1
eval2012r2/C880.blif_0.10_0.20_0_0_inp_exact,1,1
eval2012r2/s3330_d14_u,1,7
eval2012r2/sortnetsort7.v.stepl.004,1,9
eval2012r2/k_ph_n-19,1,1
eval2012r2/s510_d33_s,1,8
eval2012r2/nusmv.tcas-t.6.B-f3,1,5
eval2012r2/b11_C_1_14,1,7
eval2012r2/C6288.blif_0.10_0.20_0_1_out_exact,1,5
eval2012r2/Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,5
eval2012r2/s713_d5_s,1,3
eval2012r2/C880.blif_0.10_0.20_0_1_out_exact,1,9
eval2012r2/s298_d13_s,1,10
eval2012r2/ii8a4-00,1,4
eval2012r2/test4_quant4,1,4
eval2012r2/ev-pr-6x6-7-5-0-1-2-s,1,1
eval2012r2/ev-pr-8x8-19-7-0-1-2-lg,1,5
eval2012r2/stmt31_276_328,1,5
eval2012r2/s1196_d3_u,1,1
eval2012r2/test3_quant_squaring4,1,7
