@RELATION ALGORITHM_RUNS_SAT03-16_INDU-ALGO

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,splatz,264.144,ok
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,maplecomsps_lrb,468.88,ok
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,scavel_sat,50000.0,timeout
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,glucose_kiel,50000.0,timeout
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,maple_glucose,3563.37,ok
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,maplecms,722.632,ok
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,beans_and_eggs,1067.66,ok
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,riss5,645.868,ok
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,cominisatps,652.292,ok
SAT-Comp-2016-CNF/app16/10pipe_k.cnf.gz,1,maplecomsps,2736.14,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,splatz,388.0,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,maplecomsps_lrb,2603.52,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,scavel_sat,50000.0,timeout
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,glucose_kiel,2339.77,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,maple_glucose,50000.0,timeout
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,maplecms,972.92,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,beans_and_eggs,1491.88,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,riss5,1501.82,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,cominisatps,1892.82,ok
SAT-Comp-2016-CNF/app16/14pipe_q0_k.cnf.gz,1,maplecomsps,3644.29,ok
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,splatz,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,maplecomsps_lrb,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,scavel_sat,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,glucose_kiel,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,maple_glucose,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,maplecms,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,beans_and_eggs,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,riss5,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,cominisatps,50000.0,timeout
SAT-Comp-2016-CNF/app16/16pipe_16_ooo.cnf.gz,1,maplecomsps,50000.0,timeout
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,splatz,878.536,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,maplecomsps_lrb,942.164,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,scavel_sat,3707.06,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,glucose_kiel,1518.67,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,maple_glucose,3796.83,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,maplecms,1374.42,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,beans_and_eggs,1368.43,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,riss5,1072.69,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,cominisatps,1191.54,ok
SAT-Comp-2016-CNF/app16/1dlx_c_iq57_a.cnf.gz,1,maplecomsps,3171.58,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,splatz,160.024,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,maplecomsps_lrb,314.588,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,scavel_sat,50000.0,timeout
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,glucose_kiel,410.268,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,maple_glucose,3237.95,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,maplecms,721.988,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,beans_and_eggs,258.9,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,riss5,272.984,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,cominisatps,391.54,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf.gz,1,maplecomsps,2611.56,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,splatz,1100.76,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,maplecomsps_lrb,2194.51,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,scavel_sat,50000.0,timeout
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,glucose_kiel,2456.48,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,maple_glucose,50000.0,timeout
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,maplecms,50000.0,timeout
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,beans_and_eggs,1583.02,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,riss5,1552.65,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,cominisatps,2620.0,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf.gz,1,maplecomsps,3668.38,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,splatz,1354.33,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,maplecomsps_lrb,3204.92,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,scavel_sat,50000.0,timeout
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,glucose_kiel,3582.41,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,maple_glucose,50000.0,timeout
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,maplecms,50000.0,timeout
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,beans_and_eggs,1793.98,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,riss5,2078.76,ok
SAT-Comp-2016-CNF/app16/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf.gz,1,cominisatps,3671.11,ok
