@RELATION SAT12-HAND-FeatureRuntime

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE ls_gsat NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE ls_saps NUMERIC

@DATA
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_80_17_90_7-log.shuffled-as.sat03-190.cnf,1,0.02,2.01,2.0,0.24,22.58,0.12,0.85,2.07,0.01,2.07
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-philo.used-as.sat04-988.sat05-4195.reshuffled-07.cnf,1,4.01,2.0,2.17,2.55,22.34,9.76,6.41,3.48,0.33,3.49
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_8_all.cnf,1,0.01,2.0,2.0,1.6,9.89,0.13,0.24,2.21,0.0,2.09
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.01,1.99,2.0,0.8,20.92,0.05,0.56,2.43,0.0,2.16
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,0.01,1.99,2.0,2.01,20.01,0.4,1.91,2.08,0.01,2.09
SAT_Competition2007/crafted/spence/medium/s93-100.cnf,1,0.0,1.99,1.01,0.0,0.0,0.0,0.0,0.59,0.0,0.34
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,0.01,2.0,2.0,1.92,20.06,0.25,1.92,2.1,0.01,2.09
SAT_Competition2009/CRAFTED/edgematching/compact/em_9_3_5_cmp.cnf,1,0.04,2.0,2.0,2.01,20.01,0.12,0.58,2.33,0.01,2.1
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0.02,2.0,2.0,2.01,20.01,0.64,2.15,2.09,0.01,2.08
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0.0,1.99,2.0,0.11,20.01,0.04,0.15,2.2,0.01,2.12
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g9.cnf,1,0.09,2.0,2.02,2.01,20.02,1.28,2.53,2.18,0.04,2.18
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0.0,1.99,1.84,0.0,0.0,0.0,0.01,2.29,0.0,1.43
SAT_Competition2009/CRAFTED/edgematching/all/em_14_7_3_all.cnf,1,1.64,2.0,2.0,2.09,24.63,21.35,4.7,3.18,0.27,3.2
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x20.cnf,1,0.0,0.39,2.0,0.26,20.02,0.09,0.39,2.06,0.0,2.05
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-30-19-20.sat05-1256.reshuffled-07.cnf,1,0.15,2.0,2.04,2.01,40.61,2.92,3.33,2.26,0.03,2.21
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-1.sat05-2158.reshuffled-07.cnf,1,0.0,1.99,2.0,0.01,0.01,0.0,0.01,2.41,0.0,1.74
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.0,1.99,1.36,0.0,0.01,0.0,0.01,1.52,0.0,0.89
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.01,2.01,2.0,1.4,20.03,0.14,1.47,2.09,0.01,2.06
