@RELATION FEATURE_VALUES-SAT11-HAND

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,200.0,21294.0,200.0,21294.0,0.0,0.0,0.0094,1.0,0.0,1.0,1.0,0.0,0.0219,1.0967,0.01,0.105,0.3469,0.0,0.0124,0.9218,0.0219,0.2395,0.01,0.0293,4.9846,0.2854,0.1566,0.127,0.8411,3.5574,0.0081,0.357,0.0008,0.0124,4.7177,0.0782,0.0093,0.002,0.0093,0.0093,?,?,?,?,?,?,?,?,?,?,2.1457,0.1644,2.0,3.0,0.4152,4636.0,0.0149,4539.0,4696.0,4696.0,4539.0,4696.0,4539.0,4673.0,37.9667,0.0042,37.8226,38.1864,38.1864,37.8226,38.1864,37.8226,37.891,0.71,0.1022,0.6249,0.9811,0.7882,0.6491,0.7281,0.6646,0.689,0.0,2.2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9159,0.265,79.0656,0.0978,79.0,69.0,89.0,22.2967,0.2115,0.9949,0.0026,15.6807,1.1178,79.5266,0.1083,79.5,69.0,91.0,23.9398,0.2681,0.997,0.0071,0.6552,0.8082
./SAT03/handmade/anton/UNSAT/SGI_30_80_17_90_7-log.shuffled-as.sat03-190.cnf,1,85.0,29282.0,85.0,29282.0,0.0,0.0,0.0029,0.2457,0.8047,0.0,1.0,1.3505,0.1176,0.017,0.0588,0.1176,0.009,0.0,0.0,0.0,0.1176,0.0569,0.1017,0.1301,1.318,0.0632,0.027,0.0163,0.0919,1.6542,0.0011,0.2366,0.0004,0.0018,2.3439,0.0097,0.0029,0.0,0.0029,0.0029,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,2926.0,0.0718,2729.0,3357.0,3357.0,2729.0,3028.0,2756.0,2804.0,20.5678,0.0583,18.2995,21.7036,21.7036,18.2995,21.4716,19.2126,20.9786,0.1227,0.3918,0.0429,0.1732,0.1729,0.0445,0.1593,0.0908,0.1459,0.4946,0.0005,0.4941,0.4952,0.4949,0.4944,0.4947,0.4944,0.4946,6.7141,0.1668,9.0564,0.2086,9.0,7.0,11.0,1.8382,0.3851,0.9299,0.0821,5.7333,0.1728,8.9216,0.2069,9.0,6.0,11.0,1.031,0.6461,0.8793,0.088,0.6053,0.7036
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,389.0,41426.0,389.0,41426.0,0.0,0.0,0.0094,1.0,0.0,1.0,1.0,0.0,0.0117,1.0759,0.0077,0.0514,0.306,0.0,0.0,0.9085,0.0117,0.2615,0.0052,0.0159,4.8805,0.2313,0.1594,0.1254,0.8131,2.9895,0.0047,0.3714,0.0005,0.0065,4.461,0.0915,0.008,0.0714,0.0073,0.0094,?,?,?,?,?,?,?,?,?,?,2.9923,0.0293,2.0,3.0,0.0453,366.4211,0.1709,305.0,561.0,500.0,314.0,376.0,321.0,346.0,51.5407,0.0651,47.2687,62.3743,58.886,48.9554,51.5394,49.8067,50.7683,0.6901,0.1062,0.6343,0.9785,0.7643,0.6431,0.7046,0.6469,0.6566,0.0,2.4238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3456,0.1884,150.289,0.0871,151.0,136.0,164.0,21.2099,0.1851,0.9948,0.002,34.2936,0.18,150.613,0.0742,150.0,136.0,165.0,23.5432,0.2225,0.9971,0.0017,0.7026,0.7939
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g9.cnf,1,1375.0,111739.0,1320.0,109920.0,0.0417,0.0165,0.012,0.9956,0.0185,0.6,1.0,0.2249,0.0025,1.6272,0.0015,0.0348,0.2362,0.0,0.9439,0.9439,0.0025,0.2128,0.0011,0.0042,5.3062,0.1807,0.0408,0.0811,0.3544,2.7898,0.0014,0.2033,0.0007,0.0024,4.7853,0.9439,0.003,0.2091,0.0014,0.0048,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,263.0,0.2533,104.0,461.0,303.0,208.0,292.0,227.0,258.0,51.4256,0.1283,44.0117,69.625,67.3557,45.5938,52.022,47.1034,50.387,0.832,0.019,0.7761,0.8837,0.8508,0.8116,0.8422,0.8219,0.8322,0.0,7.5434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5385,0.9589,600.654,0.1444,613.5,588.0,631.0,35.6272,0.1013,0.9992,0.001,207.891,6.5188,600.188,0.1312,607.0,584.0,634.0,41.2197,0.1446,1.0107,0.0866,0.7613,0.8762
./SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,200.0,480.0,200.0,480.0,0.0,0.0,0.4167,0.4675,1.0005,0.0,1.0,1.1239,0.0125,0.4472,0.01,0.025,0.4506,0.0,0.8333,0.8333,0.0125,0.0,0.0125,0.0125,0.0,0.3333,0.0,0.3333,0.3333,0.0,0.0073,0.3081,0.0021,0.0125,1.3427,0.675,0.0249,0.0246,0.0208,0.025,0.0139,0.8944,0.0083,0.0417,0.4506,0.3492,0.3252,0.0952,0.4,0.4506,4.4774,0.1116,4.0,5.0,0.6921,4526.1667,0.0088,4481.0,4591.0,4591.0,4481.0,4558.0,4486.0,4536.0,36.3925,0.0733,32.4055,40.9846,40.9846,32.4055,38.0412,34.8915,36.5026,0.5832,0.0001,0.5831,0.5833,0.5832,0.5831,0.5832,0.5831,0.5832,0.2295,0.0001,0.2294,0.2295,0.2295,0.2295,0.2295,0.2295,0.2295,7.0228,0.2313,51.8443,0.1213,52.0,44.0,60.0,1.1006,0.2001,0.9311,0.0293,4.0352,0.2451,51.967,0.1226,52.0,44.0,60.0,0.5805,0.3483,0.9024,0.0294,0.6708,0.8324
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p30-s39712998.cnf,1,666.0,45238.0,641.0,44572.0,0.039,0.0149,0.0144,0.9984,0.011,0.8947,1.0,0.11,0.0044,1.8403,0.0031,0.0811,0.1742,0.0,0.972,0.972,0.0044,0.2101,0.0022,0.0063,4.7883,0.3759,0.067,0.2021,0.5072,2.9852,0.003,0.2524,0.0014,0.0047,4.6093,0.972,0.0144,0.0,0.0144,0.0144,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,2387.75,0.755,316.0,4636.0,4636.0,316.0,4636.0,951.0,3648.0,68.9673,0.116,57.0222,78.5192,78.5192,57.0222,78.5192,67.0736,73.2541,0.8878,0.0203,0.8144,0.9225,0.9092,0.8649,0.9017,0.8761,0.8904,0.0,3.8924,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,24.2363,11.8928,296.256,0.0714,297.0,279.0,313.0,31.1851,0.142,1.0019,0.0463,11.9732,0.2167,297.141,0.0472,298.0,280.0,316.0,31.8335,0.166,0.9997,0.0002,0.8729,0.9554
./SAT11/crafted/skvortsov/battleship/battleship-15-15-unsat.cnf,1,225.0,1800.0,225.0,1800.0,0.0,0.0,0.125,1.0,0.0,1.0,1.0,0.0,0.0161,1.186,0.0089,0.0667,0.3768,0.0,0.875,0.875,0.0161,0.0,0.0161,0.0161,0.0,0.0345,0.0,0.0345,0.0345,0.0,0.0078,0.0,0.0078,0.0078,0.0,0.875,0.0889,0.0,0.0889,0.0889,0.0292,1.1339,0.0167,0.1167,0.3768,0.0576,0.3158,0.0095,0.0645,0.3768,3.0,0.0,3.0,3.0,0.0,4900.0,0.0047,4876.0,4931.0,4931.0,4876.0,4931.0,4876.0,4893.0,76.9212,0.0641,72.2519,83.7463,83.7463,72.2519,83.7463,72.2519,74.7654,0.7476,0.0002,0.7473,0.7478,0.7478,0.7474,0.7477,0.7475,0.7476,0.0302,0.0018,0.0302,0.0304,0.0303,0.0302,0.0303,0.0302,0.0302,14.8967,0.078,83.2311,0.095,83.0,73.0,93.0,3.4182,0.1305,0.9817,0.0072,14.2288,0.0905,83.4249,0.0956,83.0,73.0,93.0,2.5406,0.3,0.98,0.0077,0.8259,0.8672
./SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,100.0,550.0,100.0,550.0,0.0,0.0,0.1818,1.0,0.0,1.0,1.0,0.0,0.0345,0.8932,0.02,0.1,0.4741,0.0,0.8182,0.8182,0.0345,0.0,0.0345,0.0345,0.0,0.0526,0.0,0.0526,0.0526,0.0,0.0164,0.0,0.0164,0.0164,0.0,0.8182,0.1291,0.0,0.1291,0.1291,0.0595,0.825,0.0364,0.1636,0.4741,0.0819,0.3449,0.022,0.0952,0.4741,3.0,0.0,3.0,3.0,0.0,4904.75,0.0024,4886.0,4917.0,4917.0,4886.0,4917.0,4904.0,4912.0,34.2879,0.0281,32.7716,35.387,35.387,32.7716,35.387,34.2412,34.7516,0.6722,0.0001,0.672,0.6724,0.6723,0.6721,0.6722,0.6721,0.6722,0.0529,0.0012,0.0528,0.053,0.053,0.0528,0.0529,0.0528,0.0529,8.3109,0.0956,32.6044,0.1539,33.0,26.0,39.0,2.5267,0.1682,0.9743,0.0166,7.8199,0.0746,32.8031,0.1518,33.0,26.0,39.0,2.0526,0.3023,0.9699,0.0163,0.7824,0.8174
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,671.0,50773.0,646.0,50102.0,0.0387,0.0134,0.0129,0.9979,0.0123,0.8667,1.0,0.1337,0.0046,1.8272,0.0031,0.0805,0.1845,0.0,0.9668,0.9668,0.0046,0.1947,0.0023,0.0062,4.6442,0.323,0.0628,0.1,0.4657,2.8638,0.003,0.2179,0.0014,0.0043,4.2032,0.9668,0.0129,0.0,0.0129,0.0129,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,3157.3333,0.6173,403.0,4623.0,4623.0,403.0,4623.0,403.0,4446.0,69.9892,0.0648,66.3086,76.3785,76.3785,66.3086,76.3785,66.3086,67.2804,0.8774,0.0218,0.7881,0.9205,0.8998,0.8555,0.8904,0.8687,0.8792,0.0,3.7055,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,50.1405,13.6648,297.806,0.0731,298.0,282.0,316.0,33.2679,0.1199,0.996,0.058,14.5795,0.2747,301.095,0.0742,303.0,285.0,319.0,36.4759,0.1299,0.9997,0.0005,0.8406,0.9515
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,202.0,22023.0,202.0,22023.0,0.0,0.0,0.0092,1.0,0.0,1.0,1.0,0.0,0.0222,1.105,0.0099,0.104,0.3096,0.0,0.003,0.9169,0.0222,0.2483,0.01,0.0296,4.9607,0.2552,0.1559,0.1283,0.8273,3.3642,0.0086,0.3595,0.0009,0.0125,4.6672,0.0831,0.0091,0.0022,0.009,0.0091,?,?,?,?,?,?,?,?,?,?,2.1144,0.1506,2.0,3.0,0.3557,4631.6667,0.0179,4572.0,4749.0,4749.0,4572.0,4749.0,4572.0,4574.0,45.7407,0.0813,40.5477,49.049,49.049,40.5477,49.049,40.5477,47.6253,0.7059,0.1015,0.6291,0.9816,0.7737,0.6446,0.7239,0.6578,0.6842,0.0,2.3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.558,0.2858,79.1866,0.0985,79.0,69.0,89.0,22.543,0.2134,0.9951,0.0025,17.5204,3.9613,79.8959,0.1008,80.0,71.0,89.0,24.7775,0.2461,0.996,0.0329,0.6994,0.8173
