@RELATION FEATURES_OPENML-WEKA-2017-ALGO

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE NaiveBayesAdwin.warnings NUMERIC
@ATTRIBUTE NoiseToSignalRatio NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE DecisionStumpKappa NUMERIC
@ATTRIBUTE Quartile3SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE J48.001.ErrRate NUMERIC
@ATTRIBUTE HoeffdingAdwin.changes NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE MeanSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MinStdDevOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesErrRate NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE J48.00001.ErrRate NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE MinKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MaxKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE DecisionStumpErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth3ErrRate NUMERIC
@ATTRIBUTE MaxStdDevOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesAdwin.changes NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC
@ATTRIBUTE MeanKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MinorityClassPerentage NUMERIC
@ATTRIBUTE J48.00001.Kappa NUMERIC
@ATTRIBUTE REPTreeDepth2ErrRate NUMERIC
@ATTRIBUTE Quartile2KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth3AUC NUMERIC
@ATTRIBUTE RandomTreeDepth2ErrRate NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE MeanMeansOfNumericAtts NUMERIC
@ATTRIBUTE MeanStdDevOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth1Kappa NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE REPTreeDepth2AUC NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE NaiveBayesDdm.changes NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE Quartile1SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3StdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE Quartile2SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE REPTreeDepth3ErrRate NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE RandomTreeDepth2Kappa NUMERIC
@ATTRIBUTE HoeffdingDDM.changes NUMERIC
@ATTRIBUTE Quartile3KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesKappa NUMERIC
@ATTRIBUTE HoeffdingDDM.warnings NUMERIC
@ATTRIBUTE Quartile2StdDevOfNumericAtts NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE REPTreeDepth1ErrRate NUMERIC
@ATTRIBUTE MaxMeansOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE RandomTreeDepth1Kappa NUMERIC
@ATTRIBUTE J48.001.AUC NUMERIC
@ATTRIBUTE MaxSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE J48.0001.AUC NUMERIC
@ATTRIBUTE RandomTreeDepth3AUC NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE RandomTreeDepth1ErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth2AUC NUMERIC
@ATTRIBUTE MinMeansOfNumericAtts NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NaiveBayesAUC NUMERIC
@ATTRIBUTE DefaultAccuracy NUMERIC
@ATTRIBUTE NaiveBayesDdm.warnings NUMERIC
@ATTRIBUTE Quartile3MeansOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth1AUC NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE HoeffdingAdwin.warnings NUMERIC
@ATTRIBUTE RandomTreeDepth1AUC NUMERIC
@ATTRIBUTE J48.0001.Kappa NUMERIC
@ATTRIBUTE Quartile1MeansOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth3Kappa NUMERIC
@ATTRIBUTE Quartile1StdDevOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth2Kappa NUMERIC
@ATTRIBUTE Quartile2MeansOfNumericAtts NUMERIC
@ATTRIBUTE J48.00001.AUC NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE J48.001.Kappa NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE Quartile1KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE MinSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE J48.0001.ErrRate NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE REPTreeDepth3Kappa NUMERIC
@ATTRIBUTE DecisionStumpAUC NUMERIC

@DATA
2097,1,-1.0,0.0,NaN,36.0,0.0,0.26828644698090565,0.674236046375788,0.0,0.14136858475894246,0.0,97.2972972972973,0.04044764901932435,0.9996387437607491,0.20326594090202177,NaN,23.81026438569207,1.0,0.14136858475894246,-1.0,0.0,-0.9203695888537062,1.2753938124377848,NaN,0.563452566096423,0.16625194401244167,1.000288281975084,0.0,NaN,-0.15537251350073528,9.720062208398133,0.8251502111257196,0.15349922239502334,-0.4807987210091791,0.962333455035218,0.16625194401244167,NaN,-5.560885260065568E-4,1.0000219953862934,0.8100028845003834,0.0057542768273716955,0.962333455035218,NaN,0.0,-1.0,625.0,NaN,-0.5169352873373212,1.00019496903999,NaN,-0.039962548903691414,1531.0,0.15349922239502334,NaN,0.7945482122759002,0.0,0.8487815150750375,0.7513714566665727,0.0,1.000005292304591,-1.0,0.15349922239502334,-1.2632970451004983E-4,6430.0,0.7945482122759002,0.9196059946130821,0.919209497305852,0.9196059946130821,0.8991170554983932,NaN,0.16625194401244167,0.8991170554983932,-8.629685847588969E-4,0.0,37.0,0.9605992160078025,0.23810264385692068,0.0,-3.569454121306042E-4,0.962333455035218,NaN,0.0,0.8991170554983932,0.8251502111257196,-7.437709953344483E-4,0.7945482122759002,0.9999476046670991,0.8100028845003834,-5.980934681182077E-4,0.9196059946130821,NaN,0.8251502111257196,0.0,6.0,-1.0,2.4833618760456604,-0.8399975597307479,NaN,-0.6738022262783702,2.7027027027027026,0.14136858475894246,0.0,0.8100028845003834,0.710936921295261
2098,1,1.5815100477524742,0.0,5.759041850783555,7.0,0.0,0.08282937175915918,1.1066038782409204,0.0,0.8005745750538664,2.0,77.77777777777779,0.6941868457811919,0.04182705660725928,0.7699305721809911,0.23398435498208,16.49509217141489,2.0,0.8005745750538664,3.0,0.0,-0.04756425870733061,75.91420163434016,15.394222181644453,0.7895618865214269,0.8072779506823079,8.374083392436654,2.0,1.5815100477524742,6.565462244880678,0.0,0.10074851955160159,0.7541297581996649,0.5921152607070259,0.6992918896275563,0.8072779506823079,1.5815100477524742,7.5760060654796515,1.8002553416326432,0.14312000429301272,0.0021546564519990424,0.6992918896275563,1.5815100477524742,0.0,3.0,0.0,1.5815100477524742,0.17683750778709822,2.923882427705056,0.23398435498208,0.6206295175858786,689.0,0.7541297581996649,1.5815100477524742,0.0977280560036181,0.0,1.3167571705095966,0.1359288511159016,3.0,0.22196294903322086,3.0,0.7541297581996649,62.82823200000001,4177.0,0.0977280560036181,0.5828500087002606,3.1273192620537418,0.5828500087002606,0.5490206498274153,0.23398435498208,0.8072779506823079,0.5490206498274153,0.1395163993296614,0.0,9.0,0.7092786999199927,0.1649509217141489,3.0,8.478976724137933,0.6992918896275563,0.23398435498208,0.0,0.5490206498274153,0.10074851955160159,0.22785038908385247,0.0977280560036181,0.10877804775617597,0.14312000429301272,0.5239920995930099,0.5828500087002606,0.23398435498208,0.10074851955160159,0.0,29.0,0.0,3.602007147622906,0.07205569289921554,0.23398435498208,-0.6395668896334741,22.22222222222222,0.8005745750538664,0.0,0.14312000429301272,0.6428136589927034
2102,1,3.4626363060529055,0.0,8.082530396301912,14.0,0.0,0.30247986100142155,0.9522999780252427,448.0,0.43478260869565216,1.0,70.0,2.5445684724664086,0.49318784476285227,0.45108695652173914,0.24650313929826,29.076086956521742,6.0,0.43478260869565216,27.0,3.0434782608695654,-1.8846608031483543,728.9461780790249,5.9334684401020565,0.5054347826086957,0.4945652173913043,1551.7798185802092,1.0,4.009738246275191,62.34149038812772,14.266304347826086,0.4228639201732976,0.5557065217391305,0.4124376459293364,0.7171370640805235,0.5190217391304348,2.908861461974274,390.0868288072737,172.61081562461908,0.21342963107554172,0.02717391304347826,0.7171370640805235,2.5810641739409617,0.0,8.0,105.0,3.4759821137655975,-0.39489237027829605,80.61760056258038,0.323312362530555,0.1108941970359049,214.0,0.5557065217391305,4.2373637557635595,0.2945964186878558,0.0,1.3391927424184737,0.42741183362624485,2.0,1.346599657375366,15.4,0.595108695652174,2054.7393689986284,736.0,0.13364378865633428,0.8276681872249634,27.03550412283855,0.8276681872249634,0.8003949838248884,0.381241367214446,0.6195652173913043,0.7594001486877614,-2.5842391304347827,0.0,20.0,0.8520788174118736,0.2907608695652174,8.0,403.0027173913044,0.6990624709081635,0.42753276429854,0.0,0.6899185587085939,0.4228639201732976,2.882908545727136,0.3603331279935438,0.7785027891812959,0.2672017371533179,6.249602617058819,0.8276681872249634,0.40765214345173,0.4228639201732976,12.907608695652172,5.0,7.1274118724821856,2.262083620428274,-0.505047559915994,0.425964983779695,-0.6950006449231323,30.0,0.43478260869565216,95.0,0.2672017371533179,0.7519401667350958
1701,1,0.2515351603742048,0.0,4.673900071775454,6.0,4.0,0.4503332218612649,3.7462815892316232,22175.0,0.19710467706013363,0.0,15.384615384615385,2.022468153229902,0.8712082809718897,0.24610244988864144,0.0,76.16926503340757,33.0,0.19710467706013363,9.0,63.317343384158534,-0.9759090659333722,13.117366843329496,26.839183802676523,0.22828507795100222,0.22939866369710468,1871.399107266592,0.0,0.2385631077559124,4.607030275019118,0.0,0.267904435979752,0.19265033407572382,1.6163214052730313,0.822151031071005,0.24276169265033407,0.0,348.5042681885674,405.1732698379093,0.14164212004759766,0.043429844097995544,0.7133659706134035,-0.0,0.0,1.0,0.0,0.0,0.9652300722185241,771.8590427889465,0.0,1.6510459659428753,684.0,0.1714922048997773,1.8215224482924186,-0.005216998377390389,1.0,12.6467958744417,0.5569590016631507,15.0,69.85338529046146,2.3125,0.2182628062360802,1263.0946547884187,898.0,0.0,0.5939933958517685,3.7532242362454777,0.5939933958517685,0.7789906449828373,0.044331968697414056,0.2383073496659243,0.6965727371473568,1.1985489977728296,10.256410256410255,39.0,0.9315907109421729,0.7616926503340757,6.0,901.2636692650347,0.5692694611232046,0.40908953764451,0.0,0.6369584297524356,0.267904435979752,3.0256951559020044,0.09436363903399038,10.505435772171172,0.30086540149138874,21.222160356347437,0.5939933958517685,0.0,0.267904435979752,100.0,6.0,2.070335799473275,1.189833856204398,-0.4103706334632795,0.0206465881071925,0.07282792209471876,84.61538461538461,0.19710467706013363,898.0,0.4189509420009749,0.8652735384332186
1702,1,0.5901482912442314,0.0,29.814462977732955,0.0,35.0,0.3396437687719142,0.0,0.0,0.007822277847309137,3.0,0.0,0.0,0.0,0.12108886107634544,1.18053E-9,52.221526908635795,37.0,0.007822277847309137,3.0,0.0,0.0,0.0,52.14040169716265,0.33948685857321653,0.05444305381727159,0.0,4.0,0.9132329806576945,0.0,47.778473091364205,0.9843258097219999,0.01376720901126408,0.0,0.997615519019934,0.05444305381727159,0.28756000355035294,0.0,0.0,0.972417266903898,0.011576971214017523,0.997615519019934,0.004094030352641959,3.0,2.0,1527.0,0.6794996247614244,0.0,0.0,7.77595577705E-4,0.0,1669.0,0.01376720901126408,0.9956521852360185,0.8908498653739637,3.0,0.0,0.7569708778154078,0.0,0.0,2.0555555555555554,0.01376720901126408,0.0,3196.0,0.8908498653739637,0.9960622907889662,0.0,0.9960622907889662,0.9451363376145694,0.01915166562113,0.05444305381727159,0.9451363376145694,0.0,94.5945945945946,37.0,0.9520419938608541,0.522215269086358,0.0,0.0,0.997615519019934,0.19826687955488,0.0,0.9451363376145694,0.9843258097219999,0.0,0.8908498653739637,0.0,0.972417266903898,0.0,0.9960622907889662,0.00542648921343,0.9843258097219999,0.0,2.0,0.232310684145723,0.9985755386554582,0.0,0.0184861208375775,0.0,100.0,0.007822277847309137,0.0,0.972417266903898,0.6714034536324981
1705,1,-1.0,0.0,NaN,16.0,0.0,0.03276976655404448,2.280844251141562,0.0,0.15865,67.0,94.11764705882352,1.1992106839494165,0.0,0.36025,NaN,4.0649999999999995,1.0,0.15865,-1.0,0.0,-1.6257835417902333,446.00663716814086,NaN,0.9293,0.1769,127.22024761612741,70.0,NaN,44.37982325425782,3.6700000000000004,0.8349979241615618,0.20315,5.111989589910842,0.9544303249787935,0.1769,NaN,13.741531427946773,9.41550343811404,0.7887152321892192,8.5E-4,0.9544303249787935,NaN,0.0,-1.0,734.0,NaN,-0.5032589866132707,16.28627453672253,NaN,0.2875221755850734,813.0,0.20315,NaN,0.816017080292,0.0,24.57612792346187,0.6253250509940796,0.0,3.1086951745704976,-1.0,0.20315,367.2079646017699,20000.0,0.816017080292,0.9379676053125593,21.166219538630987,0.9379676053125593,0.9080139521161272,NaN,0.1769,0.9080139521161272,-23.49911504424778,0.0,17.0,0.9559207236903551,0.04065,0.0,18.87577433628319,0.9544303249787935,NaN,0.0,0.9080139521161272,0.8349979241615618,0.0,0.816017080292,1.0439638063103105,0.7887152321892192,2.168141592920354,0.9379676053125593,NaN,0.8349979241615618,0.0,26.0,-1.0,4.69981072657316,1.4871417245788516,NaN,-21.166219538631086,5.88235294117647,0.15865,0.0,0.7887152321892192,0.6574545268026781
1710,1,-1.0,0.0,NaN,4.0,0.0,0.3026706231454006,2.8494785244432115,0.0,0.1984,0.0,80.0,1.4370373581788407,0.0,0.104,NaN,46.08,1.0,0.1984,-1.0,0.0,-1.8165229642152725,446.00663716814086,NaN,0.376,0.2144,7947.066341939275,0.0,NaN,22.543544709775265,7.84,0.6373963655418936,0.2144,7.146773571769197,0.8525668273986152,0.2144,NaN,77.18861771363537,35.38994621567419,0.602373887240356,0.008,0.8525668273986152,NaN,0.0,-1.0,49.0,NaN,-0.16048397211982157,19.51230890627917,NaN,0.7492976890169514,288.0,0.2144,NaN,0.6257317781650802,1.0,12.799787341869644,0.8071216617210683,9.0,10.064493746739563,-1.0,0.2144,13207.129353233831,625.0,0.6257317781650802,0.8406824596109461,21.166219538630987,0.8406824596109461,0.834430637982196,NaN,0.2144,0.834430637982196,-23.49911504424778,0.0,5.0,0.9630951121002308,0.4608,10.0,48.913953488372094,0.8525668273986152,NaN,0.0,0.834430637982196,0.6373963655418936,3.492256637168138,0.6257317781650802,3.239087842224082,0.602373887240356,30.405797101449274,0.8406824596109461,NaN,0.6373963655418936,0.0,3.0,-1.0,1.318116246441582,1.3971762204253837,NaN,-21.166219538631086,20.0,0.1984,0.0,0.602373887240356,0.6469194362017804
1711,1,-1.0,0.0,NaN,216.0,0.0,0.10388888888888889,2.27977927294065,0.0,0.1375,16.0,99.53917050691244,1.0250577224723934,0.0,0.0765,NaN,10.0,1.0,0.1375,-1.0,0.0,-1.8165229642152725,446.00663716814086,NaN,0.8065,0.193,7947.066341939275,3.0,NaN,15.861198805616464,10.0,0.8472222222222223,0.1575,2.125605524969977,0.9486284722222221,0.193,NaN,147.65365502602322,39.537896506809425,0.8250000000000001,0.1085,0.9486284722222221,NaN,1.0,-1.0,200.0,NaN,-0.19674495823430635,26.656454521502432,NaN,0.4542724483345337,200.0,0.1575,NaN,0.7855555555555556,9.0,10.269611596859992,0.915,4.0,10.650001043286531,-1.0,0.1575,13207.129353233831,2000.0,0.7855555555555556,0.9277102777777778,21.166219538630987,0.9277102777777778,0.8927777777777776,NaN,0.193,0.8927777777777776,-23.49911504424778,0.0,217.0,0.9919074999999999,0.1,0.0,69.8695652173913,0.9486284722222221,NaN,0.0,0.8927777777777776,0.8472222222222223,9.054,0.7855555555555556,4.448095974964398,0.8250000000000001,30.405797101449274,0.9277102777777778,NaN,0.8472222222222223,0.0,10.0,-1.0,3.321928094887362,-0.05423844492807328,NaN,-21.166219538631086,0.4608294930875576,0.1375,0.0,0.8250000000000001,0.7207469444444443
1713,1,-1.0,0.0,NaN,76.0,0.0,0.10611111111111111,2.27977927294065,0.0,0.282,4.0,98.7012987012987,0.9802128976779778,0.0,0.2465,NaN,10.0,1.0,0.282,-1.0,0.0,-1.8165229642152725,446.00663716814086,NaN,0.8045,0.357,7947.066341939275,4.0,NaN,14.392762596646675,10.0,0.6866666666666666,0.2845,1.133122466894629,0.9261233333333333,0.357,NaN,133.89703742652338,35.85718493602311,0.6838888888888889,0.0385,0.9261233333333333,NaN,9.0,-1.0,200.0,NaN,-0.11656765186471565,20.541728269984432,NaN,0.49204266144189274,200.0,0.2845,NaN,0.6033333333333334,9.0,8.256715085185665,0.726111111111111,4.0,10.064493746739563,-1.0,0.2845,13207.129353233831,2000.0,0.6033333333333334,0.8594219444444444,21.166219538630987,0.8594219444444444,0.8016666666666664,NaN,0.357,0.8016666666666664,-23.49911504424778,0.0,77.0,0.9626375,0.1,8.0,69.8695652173913,0.9261233333333333,NaN,0.0,0.8016666666666664,0.6866666666666666,3.2554228855721337,0.6033333333333334,2.850632802030978,0.6838888888888889,24.643478260869564,0.8594219444444444,NaN,0.6866666666666666,0.0,10.0,-1.0,3.321928094887362,-0.09207154045780497,NaN,-21.166219538631086,1.2987012987012987,0.282,0.0,0.6838888888888889,0.72435
1714,1,-1.0,0.0,NaN,9.0,1.0,0.8107527445175151,2.27977927294065,16.0,0.055793991416309016,0.0,90.0,0.985598053800414,0.0,0.04005722460658083,NaN,65.52217453505007,1.0,0.055793991416309016,-1.0,0.22889842632331905,-1.8165229642152725,446.00663716814086,NaN,0.08869814020028613,0.044349070100143065,7947.066341939275,0.0,NaN,14.253656578497484,34.47782546494993,0.876873811577773,0.055793991416309016,1.106967395546886,0.952780445378608,0.044349070100143065,NaN,132.46881897999904,35.49558913564255,0.8756551129599474,0.01430615164520744,0.952780445378608,NaN,0.0,-1.0,241.0,NaN,-0.11363509714690845,19.51230890627917,NaN,0.5140480549908839,458.0,0.055793991416309016,NaN,0.9017452695441621,0.0,8.03894964357999,0.9125445722405428,0.0,10.064493746739563,-1.0,0.055793991416309016,13207.129353233831,699.0,0.9017452695441621,0.9269600826251608,21.166219538630987,0.9269600826251608,0.9516904855835366,NaN,0.044349070100143065,0.9516904855835366,-23.49911504424778,10.0,10.0,0.9883078465880973,0.6552217453505007,0.0,69.8695652173913,0.952780445378608,NaN,0.0,0.9516904855835366,0.876873811577773,3.15271816881259,0.9017452695441621,2.8170391691513195,0.8756551129599474,24.643478260869564,0.9269600826251608,NaN,0.876873811577773,2.28898426323319,2.0,-1.0,0.9293179372497983,-0.0913083970429035,NaN,-21.166219538631086,10.0,0.055793991416309016,16.0,0.8756551129599474,0.9249080432694923
