@RELATION FEATURES_RUNSTATUS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ALL {ok, timeout, memout, not_applicable, crash, other}

@DATA
3585,1,ok
3,1,ok
3587,1,ok
6,1,ok
11,1,ok
12,1,ok
3595,1,ok
14,1,ok
15,1,ok
16,1,ok
3597,1,ok
18,1,ok
3599,1,ok
20,1,ok
21,1,ok
22,1,ok
23,1,ok
3602,1,ok
25,1,ok
2074,1,ok
3604,1,ok
28,1,ok
29,1,ok
3605,1,ok
31,1,ok
32,1,ok
2079,1,ok
3611,1,ok
35,1,ok
36,1,ok
37,1,ok
3613,1,ok
39,1,ok
3619,1,ok
41,1,ok
42,1,ok
43,1,ok
3622,1,ok
45,1,ok
47,1,ok
49,1,ok
51,1,ok
52,1,ok
53,1,ok
55,1,ok
57,1,ok
58,1,ok
60,1,ok
3644,1,ok
3646,1,ok
3647,1,ok
3649,1,ok
3650,1,ok
3651,1,ok
3652,1,ok
3653,1,ok
3655,1,ok
3656,1,ok
3661,1,ok
3663,1,ok
3665,1,ok
3669,1,ok
3675,1,ok
3676,1,ok
3685,1,ok
3696,1,ok
14964,1,ok
14965,1,ok
14966,1,ok
14967,1,ok
14968,1,ok
3705,1,ok
14969,1,ok
14970,1,ok
24,1,ok
3709,1,ok
3713,1,ok
3716,1,ok
10101,1,ok
3719,1,ok
3721,1,ok
3722,1,ok
7307,1,ok
3724,1,ok
3725,1,ok
3738,1,ok
3744,1,ok
3746,1,ok
3748,1,ok
3750,1,ok
9895,1,ok
9896,1,ok
3753,1,ok
9897,1,ok
3756,1,ok
3757,1,ok
9901,1,ok
146606,1,ok
146607,1,ok
3761,1,ok
9907,1,ok
9914,1,ok
34536,1,ok
3778,1,ok
34537,1,ok
3782,1,ok
34538,1,ok
3787,1,ok
3788,1,ok
3790,1,ok
9935,1,ok
3792,1,ok
9936,1,ok
3791,1,ok
9934,1,ok
9937,1,ok
9938,1,ok
9939,1,ok
34539,1,ok
9944,1,ok
9946,1,ok
219,1,ok
3804,1,ok
9947,1,ok
9948,1,ok
3807,1,ok
3808,1,ok
3809,1,ok
9950,1,ok
9951,1,ok
9952,1,ok
9953,1,ok
9954,1,ok
3815,1,ok
9955,1,ok
9956,1,ok
9957,1,ok
9958,1,ok
9960,1,ok
9961,1,ok
9962,1,ok
9963,1,ok
9964,1,ok
9967,1,ok
9968,1,ok
9969,1,ok
9970,1,ok
9971,1,ok
9973,1,ok
3832,1,ok
9976,1,ok
9977,1,ok
9978,1,ok
9979,1,ok
9980,1,ok
3838,1,ok
9981,1,ok
9983,1,ok
9984,1,ok
9985,1,ok
9986,1,ok
9988,1,ok
146195,1,ok
3869,1,ok
3880,1,ok
3889,1,ok
3891,1,ok
3896,1,ok
3899,1,ok
3901,1,ok
3902,1,ok
3903,1,ok
3904,1,ok
3905,1,ok
3906,1,ok
2372,1,ok
2373,1,ok
3909,1,ok
3910,1,ok
3912,1,ok
3911,1,ok
3914,1,ok
3913,1,ok
3915,1,ok
3917,1,ok
2382,1,ok
3918,1,ok
3920,1,ok
3921,1,ok
3923,1,ok
3924,1,ok
3925,1,ok
3926,1,ok
3927,1,ok
3928,1,ok
3929,1,ok
3930,1,ok
3931,1,ok
3932,1,ok
3933,1,ok
3934,1,ok
3937,1,ok
3938,1,ok
3940,1,ok
3941,1,ok
3942,1,ok
3946,1,ok
10090,1,ok
3948,1,ok
3949,1,ok
10093,1,ok
3951,1,ok
10094,1,ok
10096,1,ok
3954,1,ok
3955,1,ok
3956,1,ok
3957,1,ok
3958,1,ok
3959,1,ok
3960,1,ok
3961,1,ok
3962,1,ok
3963,1,ok
3964,1,ok
3965,1,ok
3966,1,ok
3967,1,ok
3968,1,ok
3969,1,ok
3970,1,ok
3971,1,ok
3972,1,ok
3973,1,ok
3974,1,ok
3975,1,ok
3977,1,ok
3978,1,ok
3979,1,ok
3981,1,ok
3982,1,ok
3983,1,ok
3984,1,ok
3985,1,ok
3986,1,ok
3987,1,ok
3988,1,ok
3989,1,ok
3990,1,ok
3991,1,ok
3992,1,ok
3481,1,ok
3993,1,ok
3994,1,ok
3995,1,ok
3485,1,ok
3996,1,ok
3997,1,ok
3998,1,ok
3999,1,ok
4000,1,ok
3492,1,ok
3493,1,ok
3494,1,ok
7592,1,ok
3510,1,ok
3512,1,ok
3518,1,ok
3012,1,ok
3525,1,ok
3528,1,ok
3018,1,ok
3531,1,ok
3021,1,ok
3022,1,ok
3534,1,ok
3539,1,ok
3543,1,ok
3547,1,ok
3548,1,ok
3549,1,ok
125920,1,ok
125921,1,ok
3554,1,ok
3555,1,ok
125922,1,ok
3557,1,ok
125923,1,ok
3559,1,ok
3560,1,ok
3561,1,ok
3562,1,ok
3567,1,ok
3569,1,ok
3570,1,ok
3573,1,ok
3577,1,ok
3579,1,ok
3580,1,ok
