@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
aes-key-recovery/AES1-60-17.wcnf,1,1
aes-key-recovery/AES2-70-61.wcnf,1,1
aes/mul_8_3.wcnf,1,1
aes/sbox_4.wcnf,1,1
atcoss/atcoss_mesat_04.wcnf,1,1
atcoss/atcoss_sugar_02.wcnf,1,1
bcp/normalized-par32-4.wcnf,1,1
bcp/simp-ibd_50.04.wcnf,1,1
biorepair/heatShock_WT_148_12.lp.sm-extracted.wcnf,1,1
biorepair/heatShock_WT_36_12.lp.sm-extracted.wcnf,1,1
biorepair/Stat_vs_Exp_72_12.lp.sm-extracted.wcnf,1,1
close_solutions/SAT02__industrial__biere__dinphil__dp10s10.shuffled.cnf.wcnf.8.wcnf,1,1
close_solutions/SAT11__application__fuhs__AProVE11__AProVE11-09.cnf.wcnf.4.wcnf,1,1
close_solutions/SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf.wcnf.4.wcnf,1,1
ConsistentQueryAnswering/real-5.wcnf,1,1
drmx-cryptogen/geffe128_4.wcnf,1,1
drmx-cryptogen/threshold128_4.wcnf,1,1
drmx-cryptogen/wolfram72_1.wcnf,1,1
fault-diagnosis/s38584_nan_explicit_41_0.wcnf,1,1
frb/frb35-17-1.partial.wcnf,1,1
frb/frb40-19-2.partial.wcnf,1,1
kbtree/kbtree9_7_3_5_50_1.wcsp.wcnf,1,1
kbtree/kbtree9_7_3_5_70_5.wcsp.wcnf,1,1
logic-synthesis/normalized-5xp1.b.opb.msat.wcnf,1,1
logic-synthesis/normalized-count.b.opb.msat.wcnf,1,1
maxclique/brock200_2.clq.wcnf,1,1
MaximumCommonSub-GraphExtraction/g2_n38e52_n53e67.wcnf,1,1
MaximumCommonSub-GraphExtraction/g2_n45e48_n47e54.wcnf,1,1
MaximumCommonSub-GraphExtraction/g3_n66e77_n66e72_n94e112.wcnf,1,1
MaximumCommonSub-GraphExtraction/g8_n44e59_n44e58_n47e63_n58e76_n67e94_n75e107_n123e161_n133e175.wcnf,1,1
maxone/3col140_5_2.shuffled.cnf.wcnf,1,1
maxone/3col140_5_9.shuffled.cnf.wcnf,1,1
maxone/dp06s06.shuffled.cnf.wcnf,1,1
MaxSATQueriesinInterpretableClassifiers/ionosphere_train_1_DNF_1_1.wcnf,1,1
MaxSATQueriesinInterpretableClassifiers/tictactoe_train_3_DNF_1_1.wcnf,1,1
MaxSATQueriesinInterpretableClassifiers/twitter_test_9_CNF_4_1.wcnf,1,1
MaxSATQueriesinInterpretableClassifiers/wdbc_train_0_CNF_3_1.wcnf,1,1
mbd/b21_C-mbd14-0349.wcnf,1,1
min-fill/MinFill_R10_anna.wcnf,1,1
mqc/15tree101p.wcnf,1,1
optic/gen_mult_3_5_991.wcnf,1,1
optic/gen_mult_4_6_991.wcnf,1,1
pseudoBoolean/normalized-par32-4.opb.msat.wcnf,1,1
ramsey/ram_k3_n10.ra0.wcnf,1,1
ramsey/ram_k3_n12.ra0.wcnf,1,1
ramsey/ram_k3_n13.ra0.wcnf,1,1
reversi/rev66-26.wcnf,1,1
set-covering/scpcyc06_maxsat.wcnf,1,1
tpr/b14-s_PathRelaxation_FS_14.wcnf,1,1
treewidth-computation/TWComp_eil51.tsp_N51.wcnf,1,1
treewidth-computation/TWComp_huck_N74.wcnf,1,1
uaq/uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb100.wcnf,1,1
uaq/uaq-rpp-nr100-nc33-n3-k2-rpp6-ppr2-plb20.wcnf,1,1
vpa/UAutomizer_cstrpbrk_diffterm_alloca_true-termination.c.i_Abstraction4.wcnf,1,1
xai-mindset2/cleveland.wcnf,1,1
xai-mindset2/glass.wcnf,1,1
xai-mindset2/new-thyroid.wcnf,1,1
causal-discovery/causal_n5_i9_N10000_uai13_constant_int.wcnf,1,2
causal-discovery/causal_n7_i8_N1000_uai14_constant_int.wcnf,1,2
CircuitDebuggingProblems/ac97_ctrl-debug.dimacs.wcnf,1,2
CircuitDebuggingProblems/sudoku-debug.dimacs.wcnf,1,2
CircuitDebuggingProblems/vga-debug.dimacs.wcnf,1,2
close_solutions/SAT07__industrial__vliw_sat_4.0__9vliw_m_9stages_iq3_C1_bug6.cnf.wcnf.3.wcnf,1,2
close_solutions/SAT11__application__manthey__traffic__traffic_3_uc_sat.cnf.wcnf.8.wcnf,1,2
close_solutions/TEAMS20_l10aa.cnf.wcnf,1,2
des/cnf.16.p.7.wcnf,1,2
drmx-cryptogen/geffe128_1.wcnf,1,2
drmx-cryptogen/threshold128_2.wcnf,1,2
drmx-cryptogen/wolfram80_9.wcnf,1,2
extension-enforcement/extension-enforcement_non-strict_stb_200_0.05_4_10_4.wcnf,1,2
extension-enforcement/extension-enforcement_strict_com_200_0.05_4_20_3.wcnf,1,2
fault-diagnosis/s38584_nan_explicit_12_0.wcnf,1,2
frb/frb40-19-1.partial.wcnf,1,2
frb/frb40-19-4.partial.wcnf,1,2
gen-hyper-tw/GenHyperTW_par8-4-c.wcnf,1,2
kbtree/kbtree9_7_3_5_40_1.wcsp.wcnf,1,2
kbtree/kbtree9_7_3_5_50_4.wcsp.wcnf,1,2
kbtree/kbtree9_7_3_5_80_5.wcsp.wcnf,1,2
logic-synthesis/normalized-apex4.a.opb.msat.wcnf,1,2
logic-synthesis/normalized-exam.pi.opb.msat.wcnf,1,2
logic-synthesis/normalized-jac3.opb.msat.wcnf,1,2
