@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute ALL {ok,timeout,memout,presolved,crash,other,unknown}

@data
sat/10-3-13.cnf.bz2,1,ok
sat/10-4-10.cnf.bz2,1,ok
sat/1mod8.rules.7-7.cnf.bz2,1,ok
sat/20180321_110704973_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180321_110706599_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180321_110707239_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180321_140823961_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180321_140824282_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180321_140826713_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180321_140827428_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180321_140833987_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164223076_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164224543_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164226378_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164226661_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164238439_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164241329_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164241842_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180322_164245263_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180326_095801070_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180326_095804286_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180326_095804936_p_cnf_320_1120.cnf.bz2,1,ok
sat/20180326_095805836_p_cnf_320_1120.cnf.bz2,1,ok
sat/5or7mod8.rules.7-7.cnf.bz2,1,ok
sat/6-3-8.cnf.bz2,1,ok
sat/6-4-6.cnf.bz2,1,ok
sat/6-4-7.cnf.bz2,1,ok
sat/6-5-6.cnf.bz2,1,ok
sat/7-4-7.cnf.bz2,1,ok
sat/7-5-6.cnf.bz2,1,ok
sat/8-4-10.cnf.bz2,1,ok
sat/8-4-8.cnf.bz2,1,ok
sat/8-4-9.cnf.bz2,1,ok
sat/8-5-6.cnf.bz2,1,ok
sat/9-4-10.cnf.bz2,1,ok
sat/9-4-9.cnf.bz2,1,ok
sat/a_rphp035_05.cnf.bz2,1,ok
sat/a_rphp045_05.cnf.bz2,1,ok
sat/a_rphp055_04.cnf.bz2,1,ok
sat/a_rphp056_05.cnf.bz2,1,ok
sat/a_rphp065_04.cnf.bz2,1,ok
sat/a_rphp085_04.cnf.bz2,1,ok
sat/a_rphp098_04.cnf.bz2,1,ok
sat/ad-A-3-7-17.cnf.bz2,1,ok
sat/ae_rphp035_05.cnf.bz2,1,ok
sat/ae_rphp045_05.cnf.bz2,1,ok
sat/ae_rphp055_04.cnf.bz2,1,ok
sat/ae_rphp056_05.cnf.bz2,1,ok
sat/ae_rphp062_05.cnf.bz2,1,ok
sat/ae_rphp075_04.cnf.bz2,1,ok
sat/ae_rphp095_04.cnf.bz2,1,ok
sat/apn-sbox5-cut3-symmbreak.cnf.bz2,1,ok
sat/apn-sbox5-cut4-symmbreak.cnf.bz2,1,ok
sat/apn-sbox5-cut5-symmbreak.cnf.bz2,1,ok
sat/apn-sbox6-cut3-helpbox23.cnf.bz2,1,ok
sat/apn-sbox6-cut3-helpbox26.cnf.bz2,1,ok
sat/apn-sbox6-cut3-helpbox28.cnf.bz2,1,ok
sat/apn-sbox6-cut3-helpbox29.cnf.bz2,1,ok
sat/apn-sbox6-cut3-helpbox30.cnf.bz2,1,ok
sat/apn-sbox6-cut3-helpbox31.cnf.bz2,1,ok
sat/apn-sbox6-cut4-helpbox23.cnf.bz2,1,ok
sat/apn-sbox6-cut4-helpbox26.cnf.bz2,1,ok
sat/apn-sbox6-cut4-helpbox28.cnf.bz2,1,ok
sat/apn-sbox6-cut4-helpbox29.cnf.bz2,1,ok
sat/apn-sbox6-cut4-helpbox30.cnf.bz2,1,ok
sat/apn-sbox6-cut4-helpbox31.cnf.bz2,1,ok
sat/apn-sbox6-cut5-helpbox23.cnf.bz2,1,ok
sat/apn-sbox6-cut5-helpbox26.cnf.bz2,1,ok
sat/apn-sbox6-cut5-helpbox28.cnf.bz2,1,ok
sat/apn-sbox6-cut5-helpbox29.cnf.bz2,1,ok
sat/apn-sbox6-cut5-helpbox30.cnf.bz2,1,ok
sat/assoc_mult_err_3.c.cnf.bz2,1,ok
sat/assoc2.c.cnf.bz2,1,ok
sat/avg_true-unreach-call.i.cnf.bz2,1,ok
sat/ax-d-4-7-5.cnf.bz2,1,ok
sat/bibd-16-80-15-3-2_glb.cnf.bz2,1,ok
sat/bibd-19-57-9-3-1_glb.cnf.bz2,1,ok
sat/bibd-8-70-35-4-15_glb.cnf.bz2,1,ok
sat/bx-d-4-7-6.cnf.bz2,1,ok
sat/bx-d-4-7-8.cnf.bz2,1,ok
sat/by-alt-5-7.cnf.bz2,1,ok
sat/by-X-2-7-100.cnf.bz2,1,ok
sat/bz-X-4-7-6.cnf.bz2,1,ok
sat/C3-2-31.cnf.bz2,1,ok
sat/Cake_8_16.cnf.bz2,1,ok
sat/Cake_9_19.cnf.bz2,1,ok
sat/Cake_9_20.cnf.bz2,1,ok
sat/cannonball-opt-y.rules.4-10.cnf.bz2,1,ok
sat/cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf.bz2,1,ok
